Iteracion	Magnetizacion	Energia
492400	0.917969	-1.718750
492500	0.916016	-1.707031
492600	0.910156	-1.691406
492700	0.908203	-1.687500
492800	0.912109	-1.699219
492900	0.910156	-1.703125
493000	0.917969	-1.730469
493100	0.917969	-1.742188
493200	0.914062	-1.738281
493300	0.906250	-1.710938
493400	0.906250	-1.707031
493500	0.904297	-1.699219
493600	0.898438	-1.695312
493700	0.906250	-1.714844
493800	0.912109	-1.714844
493900	0.910156	-1.703125
494000	0.917969	-1.722656
494100	0.917969	-1.718750
494200	0.916016	-1.710938
494300	0.908203	-1.695312
494400	0.900391	-1.679688
494500	0.906250	-1.695312
494600	0.902344	-1.687500
494700	0.906250	-1.703125
494800	0.916016	-1.734375
494900	0.906250	-1.730469
495000	0.904297	-1.707031
495100	0.906250	-1.714844
495200	0.904297	-1.718750
495300	0.898438	-1.707031
495400	0.900391	-1.714844
495500	0.890625	-1.699219
495600	0.892578	-1.703125
495700	0.886719	-1.671875
495800	0.882812	-1.660156
495900	0.882812	-1.664062
496000	0.878906	-1.664062
496100	0.890625	-1.675781
496200	0.898438	-1.695312
496300	0.896484	-1.699219
496400	0.900391	-1.703125
496500	0.902344	-1.699219
496600	0.902344	-1.703125
496700	0.900391	-1.703125
496800	0.900391	-1.695312
496900	0.908203	-1.722656
497000	0.908203	-1.714844
497100	0.904297	-1.710938
497200	0.912109	-1.734375
497300	0.914062	-1.734375
497400	0.908203	-1.734375
497500	0.900391	-1.738281
497600	0.894531	-1.730469
497700	0.896484	-1.718750
497800	0.894531	-1.722656
497900	0.900391	-1.734375
498000	0.890625	-1.695312
498100	0.892578	-1.703125
498200	0.896484	-1.718750
498300	0.896484	-1.707031
498400	0.894531	-1.699219
498500	0.896484	-1.714844
498600	0.898438	-1.718750
498700	0.892578	-1.707031
498800	0.888672	-1.703125
498900	0.880859	-1.683594
499000	0.878906	-1.687500
499100	0.882812	-1.703125
499200	0.888672	-1.710938
499300	0.888672	-1.707031
499400	0.892578	-1.691406
499500	0.886719	-1.683594
499600	0.888672	-1.679688
499700	0.884766	-1.664062
499800	0.880859	-1.679688
499900	0.888672	-1.699219
500000	0.894531	-1.683594
